date,CCAA_ISO,TEMP_PROM,TEMP_MIN,TEMP_MAX
2020-06-19,VC,22.1,11.4,30.3
2020-06-20,AN,23.5,8.3,37.3
2020-06-20,AR,20.7,5.6,32.8
2020-06-20,AS,16.8,6.1,25.1
2020-06-20,CB,16.5,4.8,28.8
2020-06-20,CE,21,17.1,24.9
2020-06-20,CL,18.4,3,33.6
2020-06-20,CM,22.6,7.9,37.1
2020-06-20,CN,21.1,6.5,29.8
2020-06-20,CT,20.1,7.7,30.5
2020-06-20,EX,23.1,8.2,34.8
2020-06-20,GA,17.3,3.7,30.2
2020-06-20,IB,22,11.3,29.3
2020-06-20,MC,23.8,12,34.2
2020-06-20,MD,21.8,6.9,33.8
2020-06-20,ML,22.3,18.4,26.1
2020-06-20,NC,19.3,7.5,31.5
2020-06-20,PV,17.7,5.1,28.9
2020-06-20,RI,19.5,7.7,30.6
2020-06-20,VC,22.6,9.6,34.2
2020-06-21,AN,25.5,9.6,39.1
2020-06-21,AR,21.6,6.6,34.5
2020-06-21,AS,17.7,6.8,25.8
2020-06-21,CB,17.4,6.7,26.7
2020-06-21,CE,24.8,19.9,29.8
2020-06-21,CL,19.1,3.6,35.5
2020-06-21,CM,24,8.5,37.6
2020-06-21,CN,21.7,12.7,30.7
2020-06-21,CT,21.7,7.3,34.3
2020-06-21,EX,24.1,9.6,37
2020-06-21,GA,18.4,6.7,30.4
2020-06-21,IB,22.9,12.4,31.6
2020-06-21,MC,25.5,13.5,37.4
2020-06-21,MD,23.2,7.5,36.8
2020-06-21,ML,23.9,19.1,28.8
2020-06-21,NC,19.2,7,31.1
2020-06-21,PV,18.2,7.7,27.2
2020-06-21,RI,19.7,9.5,30.6
2020-06-21,VC,23.4,10.1,35.4
2020-06-22,AN,27.1,11.5,41.5
2020-06-22,AR,21.8,9.1,34.1
2020-06-22,AS,19.2,7.5,29.7
2020-06-22,CB,19.4,8.4,30
2020-06-22,CE,23.5,20.9,26.1
2020-06-22,CL,21.3,4.6,39.1
2020-06-22,CM,25.3,9.9,40.6
2020-06-22,CN,22,11.7,31.6
2020-06-22,CT,22.1,8.1,33.6
2020-06-22,EX,27.6,12.1,40.3
2020-06-22,GA,20.9,8.1,38.2
2020-06-22,IB,23.2,11.8,31.5
2020-06-22,MC,24.6,13.4,33.6
2020-06-22,MD,24.8,6.8,38
2020-06-22,ML,23.2,20.4,26
2020-06-22,NC,20.4,9.6,31.5
2020-06-22,PV,20,10.7,29.2
2020-06-22,RI,20.8,8.4,31.3
2020-06-22,VC,24,12,33.9
2020-06-23,AN,27.4,13,42
2020-06-23,AR,22.9,9.8,36.5
2020-06-23,AS,21.5,10.9,33.7
2020-06-23,CB,20.8,8,34.5
2020-06-23,CE,22.9,20.6,25.2
2020-06-23,CL,23.2,6.5,40
2020-06-23,CM,25.9,10.6,41.1
2020-06-23,CN,21.7,11.5,31.1
2020-06-23,CT,22.5,9,33.3
2020-06-23,EX,29.1,13.7,40.4
2020-06-23,GA,22.9,11.5,39.2
2020-06-23,IB,23.1,10.8,31.4
2020-06-23,MC,24,11.1,32.8
2020-06-23,MD,26.8,9.3,39
2020-06-23,ML,23.8,21.3,26.4
2020-06-23,NC,22.3,8,35.7
2020-06-23,PV,21.9,8.1,35.6
2020-06-23,RI,22.1,9.8,35.2
2020-06-23,VC,23.4,11.9,34.5
2020-06-24,AN,26.3,14.4,40.4
2020-06-24,AR,23.5,7.4,35.3
2020-06-24,AS,20.5,11.2,31.1
2020-06-24,CB,21.2,11.3,33.7
2020-06-24,CE,22.9,20.1,25.6
2020-06-24,CL,22.9,10.4,35.9
2020-06-24,CM,25.3,11.3,39.9
2020-06-24,CN,21.3,7.6,30
2020-06-24,CT,22.6,10.8,33.8
2020-06-24,EX,27.9,16.6,39.2
2020-06-24,GA,20.3,11.5,35.6
2020-06-24,IB,23.8,10.8,33.3
2020-06-24,MC,24.5,13.9,33.3
2020-06-24,MD,25.2,12,34.9
2020-06-24,ML,23.1,21.8,24.5
2020-06-24,NC,24.9,10.7,36
2020-06-24,PV,24.2,13.8,36.6
2020-06-24,RI,25.3,12.8,35
2020-06-24,VC,23.3,12.2,33.6
2020-06-25,AN,24.7,13.2,37.2
2020-06-25,AR,22.8,6.4,36.5
2020-06-25,AS,17.4,10,25
2020-06-25,CB,18.5,11.3,24.9
2020-06-25,CE,24.4,20.3,28.6
2020-06-25,CL,21.5,8.9,35.3
2020-06-25,CM,25.5,10.3,37.5
2020-06-25,CN,21,7,30
2020-06-25,CT,22.9,9.3,34.5
2020-06-25,EX,26,14.3,36.9
2020-06-25,GA,19,12.6,30.1
2020-06-25,IB,24.8,11.6,34.5
2020-06-25,MC,25,12.7,35.4
2020-06-25,MD,25.5,9.1,36.2
2020-06-25,ML,23.9,21.1,26.8
2020-06-25,NC,23,11.2,35.6
2020-06-25,PV,21.1,14.5,29.4
2020-06-25,RI,21.2,13.4,32.1
2020-06-25,VC,24,12.3,33.9
2020-06-26,AN,23.6,12.6,35.4
2020-06-26,AR,22.2,6.7,35.5
2020-06-26,AS,18,8.9,26.2
2020-06-26,CB,17.1,10.2,25.2
2020-06-26,CE,23.6,20,27.3
2020-06-26,CL,19.7,5.7,31.7
2020-06-26,CM,24.2,10.7,37.2
2020-06-26,CN,21,7.3,30.8
2020-06-26,CT,23.1,10.9,33.7
2020-06-26,EX,21.6,10.5,32
2020-06-26,GA,17.3,9.8,27
2020-06-26,IB,24.6,11.6,34.3
2020-06-26,MC,24.9,12.2,34
2020-06-26,MD,23.2,10,33.6
2020-06-26,ML,24.9,21.1,28.8
2020-06-26,NC,21.6,11.4,32.4
2020-06-26,PV,18.2,12.8,29.9
2020-06-26,RI,21.9,13.2,31.7
2020-06-26,VC,23.7,13.1,33.7
2020-06-27,AN,24.2,11.6,39.1
2020-06-27,AR,21.7,8.3,34.4
2020-06-27,AS,18.8,8.9,26.7
2020-06-27,CB,18.2,6.8,28
2020-06-27,CE,24.8,18.6,31
2020-06-27,CL,19.1,7.3,32.9
2020-06-27,CM,23.4,9.6,36.5
2020-06-27,CN,21.3,8.8,30.3
2020-06-27,CT,22.7,9.5,33.6
2020-06-27,EX,23.4,12.2,33.6
2020-06-27,GA,18,12,25.8
2020-06-27,IB,25.1,15.6,32.2
2020-06-27,MC,26.6,15.4,37.3
2020-06-27,MD,22.8,8.7,34
2020-06-27,ML,26.9,23,30.7
2020-06-27,NC,21.4,9.9,33
2020-06-27,PV,20.3,10.7,29.4
2020-06-27,RI,20.8,10.9,30.8
2020-06-27,VC,24.8,11.2,36.4
2020-06-28,AN,26.2,13.9,39.6
2020-06-28,AR,23.6,8.7,35.9
2020-06-28,AS,18.2,7.4,26
2020-06-28,CB,19.8,10.5,28.3
2020-06-28,CE,24.9,20.6,29.3
2020-06-28,CL,20.6,6.7,35.8
2020-06-28,CM,25.3,10.2,39.1
2020-06-28,CN,21.6,9.4,30.7
2020-06-28,CT,23.6,11.2,34.3
2020-06-28,EX,26,12.8,37.5
2020-06-28,GA,17.8,9.6,29.2
2020-06-28,IB,24.5,14.3,32.7
2020-06-28,MC,25.5,14.2,35.7
2020-06-28,MD,24.1,9.4,36.2
2020-06-28,ML,23.9,20,27.9
2020-06-28,NC,22.5,13.2,34
2020-06-28,PV,21.3,13.7,29.7
2020-06-28,RI,22,12.1,32.1
2020-06-28,VC,24.4,12.4,35.9
2020-06-29,AN,27.3,13.8,41.4
2020-06-29,AR,23.6,10.5,36.2
2020-06-29,AS,17.2,8.4,25.1
2020-06-29,CB,17.1,9.9,24.2
2020-06-29,CE,23,19.7,26.2
2020-06-29,CL,21.6,7.6,38
2020-06-29,CM,26.8,11.8,40.8
2020-06-29,CN,21.3,10.1,29.5
2020-06-29,CT,23.6,13.1,34.3
2020-06-29,EX,27.9,14.8,38.6
2020-06-29,GA,19.6,11,32.6
2020-06-29,IB,25,13.3,33.3
2020-06-29,MC,25.8,12.5,37.8
2020-06-29,MD,25.9,10.4,37.9
2020-06-29,ML,23.7,21,26.4
2020-06-29,NC,20,12.2,30.2
2020-06-29,PV,17.8,12.7,24.5
2020-06-29,RI,19.8,10,29.3
2020-06-29,VC,24.9,12.6,37.5
2020-06-30,AN,26.6,13.9,40.4
2020-06-30,AR,23.7,10.4,36
2020-06-30,AS,18.4,8.9,28.5
2020-06-30,CB,18.6,7.6,32.2
2020-06-30,CE,23.7,21.1,26.2
2020-06-30,CL,23,8.2,38.3
2020-06-30,CM,27.2,12.1,41
2020-06-30,CN,21.9,10.1,31.3
2020-06-30,CT,24,13.8,33.1
2020-06-30,EX,28.3,14.9,39.4
2020-06-30,GA,20.9,10.3,36.6
2020-06-30,IB,25.5,12.6,35.3
2020-06-30,MC,26,14,35.7
2020-06-30,MD,27.3,10.5,38.7
2020-06-30,ML,25.3,22,28.6
2020-06-30,NC,21.3,6.6,34
2020-06-30,PV,19.9,10.8,31.4
2020-06-30,RI,21.4,10.5,33.6
2020-06-30,VC,25.2,13.3,34.4
2020-07-01,AN,25.9027777777778,13.9,39.8
2020-07-02,AN,26.3810810810811,13.5,40.3
2020-07-03,AN,24.8405405405405,12.7,37.3
2020-07-04,AN,25.8194444444444,13.1,40
2020-07-05,AN,27.3162162162162,15.8,40.4
2020-07-06,AN,27.7756756756757,14.2,42.7
2020-07-07,AN,29.0513513513514,14.9,43.2
2020-07-08,AN,27.9921052631579,18.3,40.7
2020-07-09,AN,24.8921052631579,13.7,36.7
2020-07-10,AN,25.7297297297297,15,39.5
2020-07-11,AN,27.5944444444444,15.5,42.6
2020-07-12,AN,28.3540540540541,18.1,39.7
2020-07-13,AN,27.6527777777778,13.7,39.8
2020-07-14,AN,27.3441176470588,15.7,39.7
2020-07-15,AN,27.25,15.2,40.2
2020-07-01,AR,25.4307692307692,14.3,36.4
2020-07-02,AR,22.1692307692308,12,33.4
2020-07-03,AR,20.0769230769231,8.8,30.9
2020-07-04,AR,20.4,6.4,33.1
2020-07-05,AR,23.2615384615385,9.5,35.6
2020-07-06,AR,22.7333333333333,10.7,34.8
2020-07-07,AR,21.8,7.5,36.6
2020-07-08,AR,24.4307692307692,12,35.3
2020-07-09,AR,25.2181818181818,14.8,35.9
2020-07-10,AR,23.6363636363636,11.7,33.9
2020-07-11,AR,23.1545454545455,11.9,33.6
2020-07-12,AR,22.7181818181818,13.8,31.7
2020-07-13,AR,23.1454545454545,11.9,32.4
2020-07-14,AR,20.7818181818182,10.6,29.8
2020-07-15,AR,19.4333333333333,9.6,29.3
2020-07-01,AS,17.27,8.7,22.1
2020-07-02,AS,14.8,4.1,20.3
2020-07-03,AS,15.45,1.3,21.8
2020-07-04,AS,17.02,7.1,25.2
2020-07-05,AS,18.6,10.8,25.1
2020-07-06,AS,16.22,8.6,19.5
2020-07-07,AS,18.68,9.4,24.7
2020-07-08,AS,19.86,12,27
2020-07-09,AS,18.96,11.1,23.8
2020-07-10,AS,16.68,8.2,20.5
2020-07-11,AS,18.17,6.3,23.2
2020-07-12,AS,19.37,9.7,25.2
2020-07-13,AS,18.38,8.5,24.8
2020-07-14,AS,16.58,6,22.7
2020-07-15,AS,17.8111111111111,6,22.7
2020-07-01,IB,26.7888888888889,18.2,35
2020-07-02,IB,25.7,17.1,33.8
2020-07-03,IB,23.34,14.8,29.4
2020-07-04,IB,23.17,14.6,29
2020-07-05,IB,23.84,13.7,31.9
2020-07-06,IB,25.28,14.6,34
2020-07-07,IB,24.4777777777778,17.2,30.6
2020-07-08,IB,24.63,13.6,33.3
2020-07-09,IB,25.85,17.3,33.5
2020-07-10,IB,26.5,19,34.6
2020-07-11,IB,25.18,16.7,32.2
2020-07-12,IB,25.01,16.3,32.6
2020-07-13,IB,25.9333333333333,18.9,32.8
2020-07-14,IB,24.35,14.9,32.3
2020-07-15,IB,23.67,15.2,30.9
2020-07-01,CN,23.55,16,29.5
2020-07-02,CN,23.575,16.2,30.7
2020-07-03,CN,23.66,16.4,29.7
2020-07-04,CN,23.0466666666667,15.8,29.7
2020-07-05,CN,23.7785714285714,15.6,31.4
2020-07-06,CN,24.9533333333333,16.5,34.1
2020-07-07,CN,25.22,19.8,37.5
2020-07-08,CN,25.12,17.7,35.7
2020-07-09,CN,23.7466666666667,14.4,33.4
2020-07-10,CN,23.12,13.6,28.5
2020-07-11,CN,23.1333333333333,12,29.6
2020-07-12,CN,23.4142857142857,14.3,29.8
2020-07-13,CN,22.95,13.2,29.2
2020-07-14,CN,23.0933333333333,10.7,32.4
2020-07-15,CN,23.4785714285714,11.8,30.8
2020-07-01,CB,18.5428571428571,10.8,26
2020-07-02,CB,16.1142857142857,10,20.7
2020-07-03,CB,17.1714285714286,8.2,22.6
2020-07-04,CB,17.3285714285714,5,27.5
2020-07-05,CB,19.2,7.5,30.8
2020-07-06,CB,17.8142857142857,10.6,24.2
2020-07-07,CB,18.2,6.4,28.8
2020-07-08,CB,19.5142857142857,8.2,29.9
2020-07-09,CB,20.3571428571429,9.7,29.8
2020-07-10,CB,18.5428571428571,11.6,21.9
2020-07-11,CB,19.1,8.9,24.9
2020-07-12,CB,20.4714285714286,13,27.8
2020-07-13,CB,19.1142857142857,9.3,25.6
2020-07-14,CB,18,8,24.1
2020-07-15,CB,17.8142857142857,8.8,22.8
2020-07-01,CL,22.8227272727273,12.2,34.3
2020-07-02,CL,19.1090909090909,8,32.3
2020-07-03,CL,18.1761904761905,5.4,34.2
2020-07-04,CL,20.2809523809524,5.2,36.5
2020-07-05,CL,23.4904761904762,9.3,38.5
2020-07-06,CL,23.095,10,40.1
2020-07-07,CL,23.0894736842105,7.9,38.6
2020-07-08,CL,24.3263157894737,10.4,37.7
2020-07-09,CL,23.595,12.2,37.1
2020-07-10,CL,21.6,10.6,34.6
2020-07-11,CL,22.5809523809524,9,38
2020-07-12,CL,23.12,12.6,34.4
2020-07-13,CL,21.6333333333333,10.2,36.6
2020-07-14,CL,20.225,8.4,36.3
2020-07-15,CL,19.34,7.6,35.9
2020-07-01,CM,26.9368421052632,13.7,37.6
2020-07-02,CM,25.3473684210526,10.9,36.3
2020-07-03,CM,24.0421052631579,11.4,34.6
2020-07-04,CM,25.2526315789474,7.6,38.1
2020-07-05,CM,26.4157894736842,7.8,39.7
2020-07-06,CM,27.5736842105263,12.1,40.2
2020-07-07,CM,28.4722222222222,9.7,41.5
2020-07-08,CM,27.5235294117647,13.4,39.7
2020-07-09,CM,24.8894736842105,12.7,37.2
2020-07-10,CM,24.5210526315789,10.2,36.5
2020-07-11,CM,26.7166666666667,12.5,39.1
2020-07-12,CM,25.7411764705882,14.3,36.8
2020-07-13,CM,25.5222222222222,11.5,37.8
2020-07-14,CM,24.4470588235294,11.6,36.9
2020-07-15,CM,23.5294117647059,8.4,35.8
2020-07-01,CT,25.4769230769231,13.8,35.7
2020-07-02,CT,23.9769230769231,10.1,32.8
2020-07-03,CT,21.7,7.7,32.2
2020-07-04,CT,21.8076923076923,5.9,32.8
2020-07-05,CT,23.35,10.9,34.1
2020-07-06,CT,24.6384615384615,10.3,37.1
2020-07-07,CT,23.1923076923077,8.2,33.8
2020-07-08,CT,23.9333333333333,10.5,34.3
2020-07-09,CT,25.1923076923077,12.9,36.1
2020-07-10,CT,24.6538461538462,10.3,35.3
2020-07-11,CT,23.9538461538462,10.2,34.8
2020-07-12,CT,23.8615384615385,12.1,32.7
2020-07-13,CT,24.1230769230769,7.6,34.6
2020-07-14,CT,22.7538461538462,6.4,33
2020-07-15,CT,21.9083333333333,7.4,33.8
2020-07-01,VC,26.0846153846154,13.7,42.2
2020-07-02,VC,25.5230769230769,12.6,37
2020-07-03,VC,24.2230769230769,10.7,31.1
2020-07-04,VC,24.3384615384615,8.2,34.7
2020-07-05,VC,24.7846153846154,11.1,35.9
2020-07-06,VC,25.5923076923077,13.9,37.5
2020-07-07,VC,25.5692307692308,12.7,37.7
2020-07-08,VC,24.9923076923077,14,33.2
2020-07-09,VC,25.9461538461538,14.9,33.1
2020-07-10,VC,25.0230769230769,12.3,34.3
2020-07-11,VC,24.8,13,32.8
2020-07-12,VC,24.7153846153846,14.6,31.2
2020-07-13,VC,24.5416666666667,13.7,33.5
2020-07-14,VC,23.4642857142857,11.7,31.2
2020-07-15,VC,23.0384615384615,8.8,32.2
2020-07-01,EX,27,16.8,36.9
2020-07-02,EX,24.9888888888889,15.8,33.9
2020-07-03,EX,23.9777777777778,11,35.3
2020-07-04,EX,27.3,14.9,38.2
2020-07-05,EX,29.6,17.2,40.5
2020-07-06,EX,30.8181818181818,17,42.1
2020-07-07,EX,30.8454545454545,17.1,41.8
2020-07-08,EX,29.3363636363636,19.3,39.9
2020-07-09,EX,26.7636363636364,14.4,37.3
2020-07-10,EX,28.7818181818182,18.6,39.3
2020-07-11,EX,30.4727272727273,18,41.5
2020-07-12,EX,29.5181818181818,18.9,38.9
2020-07-13,EX,29.7454545454545,19.9,40.1
2020-07-14,EX,30.0272727272727,19.2,40.1
2020-07-15,EX,29.3272727272727,19.4,39.1
2020-07-01,GA,18.3666666666667,13.2,26.5
2020-07-02,GA,16.3266666666667,7.9,24.1
2020-07-03,GA,16.16,3.6,28.8
2020-07-04,GA,18.9466666666667,4.4,33.4
2020-07-05,GA,21.6666666666667,11.8,36
2020-07-06,GA,20.42,12,32.9
2020-07-07,GA,21.5285714285714,10.2,36.4
2020-07-08,GA,20.7466666666667,12.8,33.4
2020-07-09,GA,20.7,12.8,32.9
2020-07-10,GA,19.1733333333333,8.4,30.1
2020-07-11,GA,21.28,7.8,35.6
2020-07-12,GA,23.04,14.9,35.8
2020-07-13,GA,21.44,12.2,33.9
2020-07-14,GA,18.9533333333333,8.7,29.3
2020-07-15,GA,20.08,7.7,33.6
2020-07-01,MD,25.9545454545455,13.1,36.2
2020-07-02,MD,23.675,10,34.5
2020-07-03,MD,21.8833333333333,7.7,33.3
2020-07-04,MD,23.6666666666667,10.6,35.5
2020-07-05,MD,26.2666666666667,13.5,38.5
2020-07-06,MD,27.3333333333333,15.7,38.2
2020-07-07,MD,27.9833333333333,15.4,40
2020-07-08,MD,27.0153846153846,13.1,37
2020-07-09,MD,24.9769230769231,12.2,35.2
2020-07-10,MD,23.7916666666667,11,34.6
2020-07-11,MD,26.7333333333333,14.3,37.9
2020-07-12,MD,25.175,13,36
2020-07-13,MD,24.7,13.3,35.8
2020-07-14,MD,24.3083333333333,10.5,34.9
2020-07-15,MD,23.5333333333333,11.3,34.3
2020-07-01,MC,27.59,15.7,40.5
2020-07-02,MC,27.42,17.4,39.8
2020-07-03,MC,26.35,15.6,33.9
2020-07-04,MC,26.34,15.9,33.8
2020-07-05,MC,26.04,15.1,34.5
2020-07-06,MC,25.87,15.3,36.4
2020-07-07,MC,26.47,15.8,37.6
2020-07-08,MC,26.38,16.4,34.7
2020-07-09,MC,26.63,17.9,33.7
2020-07-10,MC,26.23,15.8,35.2
2020-07-11,MC,26.59,15.8,35.6
2020-07-12,MC,27.1,18.6,34
2020-07-13,MC,26.4,15.1,34.7
2020-07-14,MC,25.0888888888889,16.5,30.1
2020-07-15,MC,25.0555555555556,14.9,32.3
2020-07-01,NC,22,15.6,33.8
2020-07-02,NC,19.35,14,28.3
2020-07-03,NC,17.325,10.6,24.5
2020-07-04,NC,18.8,8.2,30.3
2020-07-05,NC,21.75,11.4,34.5
2020-07-06,NC,18.425,11.4,27
2020-07-07,NC,19.8,11.3,31.4
2020-07-08,NC,22.25,10.7,34.6
2020-07-09,NC,24.575,14.4,35.5
2020-07-10,NC,20.875,15.9,30.3
2020-07-11,NC,21.75,14.5,32.4
2020-07-12,NC,21.625,13.7,31.4
2020-07-13,NC,20.55,12.8,29.4
2020-07-14,NC,18.55,11.1,27.2
2020-07-15,NC,17.6,10.4,25
2020-07-01,PV,19.73,12.8,25.1
2020-07-02,PV,16.47,11.8,19.9
2020-07-03,PV,16.56,7.8,23.2
2020-07-04,PV,17.34,4.5,26.8
2020-07-05,PV,19.3888888888889,7.8,29.1
2020-07-06,PV,17.31,10.5,23
2020-07-07,PV,18.63,11.6,25.3
2020-07-08,PV,19.71,9.1,29.2
2020-07-09,PV,20.88,12,28.4
2020-07-10,PV,19.19,13.4,25.3
2020-07-11,PV,19.87,13.2,25.4
2020-07-12,PV,20.93,12.8,29.1
2020-07-13,PV,20.06,11,26.5
2020-07-14,PV,18.22,8.5,24.2
2020-07-15,PV,17.8,8,24.1
2020-07-01,RI,23.4,17.5,29.4
2020-07-02,RI,20.8,16.2,25.3
2020-07-03,RI,18.1,12.5,23.7
2020-07-04,RI,20.4,10.5,30.2
2020-07-05,RI,24.4,15.8,33.1
2020-07-06,RI,20.1,14.5,25.7
2020-07-07,RI,22,12,32.1
2020-07-08,RI,23.2,13.8,32.7
2020-07-09,RI,26.2,17.9,34.5
2020-07-10,RI,22.2,17.8,26.6
2020-07-11,RI,23.8,17.2,30.5
2020-07-12,RI,23.6,17.2,29.9
2020-07-13,RI,22.2,15.9,28.5
2020-07-14,RI,20.4,14,26.8
2020-07-15,RI,18.7,12.7,24.7
